timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673952312411,6597,Citizen Login,200,OK,Thread Group 1-36,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6597,0,61
1673952319007,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-52,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952319010,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-36,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952312411,6664,Citizen Login,200,OK,Thread Group 1-23,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6663,0,62
1673952312414,6672,Citizen Login,200,OK,Thread Group 1-63,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6671,0,60
1673952319076,10,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-23,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,10,0,3
1673952319087,12,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-63,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,12,0,5
1673952312428,6673,Citizen Login,200,OK,Thread Group 1-96,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6671,0,46
1673952312413,6697,Citizen Login,200,OK,Thread Group 1-15,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6696,0,60
1673952319101,10,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-96,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,10,0,4
1673952319111,7,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-15,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,7,0,4
1673952312413,6712,Citizen Login,200,OK,Thread Group 1-11,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6712,0,60
1673952312413,6715,Citizen Login,200,OK,Thread Group 1-73,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6715,0,61
1673952319126,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-11,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952312413,6720,Citizen Login,200,OK,Thread Group 1-38,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6720,0,60
